571;04/10/2010;003;004;005;006;007;011;012;015;016;0030;0031;0032;0033;0034;0035;17.476.781,25;1;SÃOPAULO\tSP;409;12619;167577;1045766;2.000.714,60;2.096,46;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
570;30/09/2010;001;002;003;004;005;010;012;014;015;0010;0011;0012;0013;0014;0015;16.837.821,25;5;SALVADOR\tBANANUQUE\tMGBELÉM\tPASANTARÉM\tPANATAL\tRN;1211;14428;180764;1141748;340.385,74;860,44;12,50;5,00;2,50;0,00;1.100.000,00;0,00;
569;27/09/2010;001;002;006;007;008;012;013;016;017;0010;0011;0012;0013;0014;0015;17.913.306,25;3;SANTALUZIA\tMGCAMPINAS\tSPSÃOPAULO\tSP;424;14729;191379;1107683;649.261,12;1.968,78;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
568;23/09/2010;001;002;004;005;006;007;008;009;013;0010;0011;0012;0013;0014;0015;17.468.788,75;2;CONTAGEM\tMGSÃOPAULO\tSP;296;12319;188348;1093798;945.550,01;2.738,08;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
567;20/09/2010;001;002;005;007;008;009;010;012;013;0010;0011;0012;0013;0014;0015;18.093.071,25;1;TIJUCAS\tSC;484;19068;258278;1433615;1.396.811,92;1.236,85;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
566;16/09/2010;001;003;004;005;007;009;010;011;014;0010;0011;0012;0013;0014;0015;17.996.462,50;1;RESENDE\tRJ;597;19734;269743;1352743;1.442.873,72;1.479,71;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
565;13/09/2010;001;004;006;007;009;010;012;015;017;0010;0011;0012;0013;0014;0015;18.883.245,00;4;PATROCÍNIO\tMGUBERABA\tMGCUPIRA\tPESÃOPAULO\tSP;696;26403;308783;1310061;387.484,25;1.363,42;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
564;09/09/2010;001;002;003;004;007;009;012;014;015;0010;0011;0012;0013;0014;0015;17.170.655,00;6;SALVADOR\tBABRASÍLIA\tDFSETELAGOAS\tMGPRAIAGRANDE\tSPSANTOS\tSP;1484;35027;318247;1357895;174.322,76;431,51;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
563;06/09/2010;001;003;004;005;006;007;009;011;012;0010;0011;0012;0013;0014;0015;21.212.081,25;1;SALVADOR\tBA;549;22041;247821;1352794;3.849.193,68;1.698,66;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
562;02/09/2010;001;002;003;005;007;008;013;014;016;0010;0011;0012;0013;0014;0015;17.075.622,50;0;;426;15885;219713;1121876;0,00;1.683,32;12,50;5,00;2,50;1.673.214,96;3.500.000,00;0,00;
561;30/08/2010;002;003;004;006;007;009;010;011;012;0020;0021;0022;0023;0024;0025;17.128.428,75;2;TERESINA\tPIARARAS\tSP;715;18107;220613;1249894;755.984,07;1.294,67;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
560;26/08/2010;001;002;004;009;010;012;014;017;018;0010;0011;0012;0013;0014;0015;16.215.326,25;4;SÃOFÉLIXDOARAGUAIA\tMTAMPARO\tSPARAÇATUBA\tSPSÃOVICENTE\tSP;604;20649;244953;1235083;314.489,59;1.275,13;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
559;23/08/2010;001;002;005;007;009;010;011;013;014;0010;0011;0012;0013;0014;0015;17.387.301,25;8;LEOPOLDINA\tMGPARÁDEMINAS\tMGUBERLÂNDIA\tMGFAGUNDESVARELA\tRSNOVOHAMBURGO\tRSCAMPINAS\tSPSÃOJOSÉDOSCAMPOS\tSPSÃOPAULO\tSP;686;19343;226706;1195704;201.461,22;1.438,40;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
558;19/08/2010;001;003;004;005;007;010;012;014;017;0010;0011;0012;0013;0014;0015;16.659.952,50;4;VITÓRIA\tESNITEROI\tRJCAMPINAS\tSPPIRASSUNUNGA\tSP;799;22708;236911;1159379;363.422,60;1.113,91;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
557;16/08/2010;001;005;007;008;009;010;012;014;015;0010;0011;0012;0013;0014;0015;17.495.488,75;8;MANAUS\tAMFORTALEZA\tCEBRASÍLIA\tDFPOCRANE\tMGTOLEDO\tPRFARROUPILHA\tRSJAÚ\tSPSÃOBERNARDODOCAMPO\tSP;861;18470;244201;1257223;190.268,59;1.082,37;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
556;12/08/2010;001;004;008;009;011;013;014;016;017;0010;0011;0012;0013;0014;0015;17.263.437,50;1;BAURU\tSP;410;16469;214203;1182087;1.649.889,50;1.724,62;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
555;09/08/2010;001;002;006;007;008;009;010;012;014;0010;0011;0012;0013;0014;0015;17.908.335,00;2;NEVESPAULISTA\tSPOSASCO\tSP;367;15698;200568;1148222;934.301,32;2.182,10;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
554;05/08/2010;001;002;003;004;006;009;013;014;017;0010;0011;0012;0013;0014;0015;17.382.216,25;2;TUPASSI\tPRTAUBATÉ\tSP;921;19962;225349;1190896;808.008,00;1.074,26;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
553;02/08/2010;004;005;007;008;009;010;012;013;014;0040;0041;0042;0043;0044;0045;17.620.751,25;6;CATU\tBAGOIÂNIA\tGOCAMPOGRANDE\tMSPOCONÉ\tMTCACHOEIRASDEMACACU\tRJCAIEIRAS\tSP;552;21395;258936;1319433;236.490,57;1.101,66;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
552;29/07/2010;001;003;004;005;006;008;010;012;013;0010;0011;0012;0013;0014;0015;16.782.473,75;5;JUAZEIRODONORTE\tCEARUANÃ\tGOIMPERATRIZ\tMABELÉM\tPASÃOJOSÉDOBARREIRO\tSP;534;18315;219362;1196146;300.996,01;1.207,85;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
551;26/07/2010;003;007;008;010;012;013;014;016;017;0030;0031;0032;0033;0034;0035;21.717.697,50;4;ITABUNA\tBATOLEDO\tPRARIQUEMES\tROSÃOBERNARDODOCAMPO\tSP;516;19374;251668;1412653;1.006.624,34;1.842,71;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
550;22/07/2010;001;005;006;007;009;010;011;013;014;0010;0011;0012;0013;0014;0015;16.749.665,00;0;;364;14046;182316;1038543;0,00;2.128,59;12,50;5,00;2,50;1.807.877,40;3.500.000,00;0,00;
549;19/07/2010;003;004;007;009;010;011;013;014;015;0030;0031;0032;0033;0034;0035;17.195.416,25;3;RECIFE\tPEXAMBRÉ\tPRSÃOCAETANODOSUL\tSP;516;17316;218298;1163801;547.465,83;1.364,12;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
548;15/07/2010;001;002;003;004;005;006;007;008;009;0010;0011;0012;0013;0014;0015;16.854.105,00;3;MANAUS\tAMRIODEJANEIRO\tRJCAMPINAS\tSP;499;15092;207442;1225078;511.311,21;1.317,44;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
547;12/07/2010;001;002;004;005;006;009;010;012;014;0010;0011;0012;0013;0014;0015;16.369.718,75;4;VITÓRIA\tESGOIÂNIA\tGOITAJAÍ\tSCPROMISSÃO\tSP;525;18363;219631;1162495;364.055,20;1.188,75;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
546;08/07/2010;002;003;004;005;008;009;010;011;012;0020;0021;0022;0023;0024;0025;16.789.755,00;10;SÃOLUIS\tMAPAUDALHO\tPEPORTOALEGRE\tRSJOINVILLE\tSCGUARULHOS\tSPICEM\tSPOSASCO\tSPPROMISSÃO\tSPSÃOJOSÉDOSCAMPOS\tSPSÃOPAULO\tSP;1362;29268;298934;1399866;99.495,51;447,25;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
545;05/07/2010;001;003;005;006;007;011;012;013;014;0010;0011;0012;0013;0014;0015;16.581.190,00;5;BELOHORIZONTE\tMGNOVALIMA\tMGPORTOVELHO\tROSÃOPAULO\tSP;559;19089;255175;1318074;243.944,00;1.335,89;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
544;01/07/2010;002;004;005;007;008;009;011;013;014;0020;0021;0022;0023;0024;0025;16.051.836,25;8;VÁRZEAALEGRE\tCECONTAGEM\tMGCUIABÁ\tMTCuritiba\tPRPINHALZINHO\tSCCAJURU\tSPSÃOPAULO\tSP;1188;26674;264609;1304943;131.506,97;542,18;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
543;28/06/2010;001;005;007;008;010;011;013;014;015;0010;0011;0012;0013;0014;0015;13.582.411,25;1;NATAL\tRN;566;16716;186405;907421;1.258.973,12;1.361,83;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
542;24/06/2010;001;002;003;004;005;008;009;010;013;0010;0011;0012;0013;0014;0015;14.991.955,00;2;NERÓPOLIS\tGOCUIABÁ\tMT;251;11695;171471;964323;780.319,96;2.664,72;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
541;21/06/2010;003;004;005;006;009;010;013;014;015;0030;0031;0032;0033;0034;0035;16.363.996,25;13;SALVADOR\tBACARMÓPOLISDEMINAS\tMGUBERLÂNDIA\tMGCAMPOGRANDE\tMSPORTODOSGAÚCHOS\tMTCARUARU\tPEVOLTAREDONDA\tRJAracaju\tSECARAPICUIBA\tSPMAUÁ\tSPSÃOBERNARDODOCAMPO\tSPSÃOPAULO\tSP;697;20672;235534;1177329;106.439,22;1.215,45;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
540;17/06/2010;002;006;007;008;009;011;012;013;015;0020;0021;0022;0023;0024;0025;15.765.595,00;2;TAUBATÉ\tSP;353;15332;216759;1082704;724.630,15;1.759,52;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
539;14/06/2010;001;002;004;005;006;008;009;012;013;0010;0011;0012;0013;0014;0015;16.829.241,25;2;LONDRINA\tPRPORTOALEGRE\tRS;575;20840;234195;1245413;701.454,48;1.493,78;12,50;5,00;2,50;0,00;1.100.000,00;0,00;
538;10/06/2010;002;005;006;010;011;012;013;016;017;0020;0021;0022;0023;0024;0025;16.986.092,50;2;SALINAS\tMGJACAREÍ\tSP;308;12973;188621;1136757;864.843,03;2.406,80;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
537;07/06/2010;001;002;004;006;009;010;011;014;015;0010;0011;0012;0013;0014;0015;15.075.810,00;3;BELOHORIZONTE\tMGNOVAMUTUM\tMTSÃOPAULO\tSP;498;15557;185784;967245;505.475,29;1.305,01;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
536;04/06/2010;003;004;005;007;009;011;015;016;017;0030;0031;0032;0033;0034;0035;14.780.662,50;3;SALVADOR\tBACARLOSBARBOSA\tRSOSÓRIO\tRS;380;16892;233261;1174458;358.144,31;1.211,77;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
535;31/05/2010;001;004;005;006;009;011;013;015;016;0010;0011;0012;0013;0014;0015;17.198.776,25;8;VILAVELHA\tESSÃOLUIS\tMATeresina\tPIEQUADOR\tRNGUARARAPES\tSPPRESIDENTEPRUDENTE\tSPSÃOPAULO\tSPARAGUAÍNA\tTO;1498;40961;360660;1416452;105.001,52;343,31;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
534;27/05/2010;001;002;003;005;007;008;011;012;013;0010;0011;0012;0013;0014;0015;16.012.412,50;8;BRASÍLIA\tDFCONSELHEIROLAFAIETE\tMGSELVÍRIA\tMSCAMPINAS\tSPGUARUJÁ\tSPRibeirãoPreto\tSPSÃOPAULO\tSP;651;21381;246416;1296022;141.434,12;1.064,11;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
533;24/05/2010;001;002;003;008;009;010;011;013;014;0010;0011;0012;0013;0014;0015;17.014.878,75;2;IMBITUBA\tSCPENÁPOLIS\tSP;563;19464;217320;1115689;825.816,73;1.257,27;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
532;20/05/2010;001;002;004;005;006;007;009;011;012;0010;0011;0012;0013;0014;0015;16.435.972,50;4;BARREIRAS\tBASÃOLOURENÇODAMATA\tPECAMPINAS\tSPOURINHOS\tSP;856;27798;290052;1324573;260.411,23;745,02;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
531;17/05/2010;001;002;003;007;010;012;013;014;015;0010;0011;0012;0013;0014;0015;17.534.215,00;1;RIODEJANEIRO\tRJ;357;13299;188391;1214710;1.750.987,00;2.102,03;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
530;13/05/2010;003;004;006;007;008;009;010;011;012;0030;0031;0032;0033;0034;0035;17.089.015,00;2;RIODEJANEIRO\tRJCOTIA\tSP;332;13200;183705;1071544;921.212,78;2.378,35;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
529;10/05/2010;002;003;005;006;007;011;012;016;017;0020;0021;0022;0023;0024;0025;17.022.458,75;1;ARARUAMA\tRJ;348;13505;189493;1126684;1.744.474,56;2.148,37;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
528;06/05/2010;002;003;004;006;007;008;010;011;012;0020;0021;0022;0023;0024;0025;17.081.620,00;1;Aracaju\tSE;437;15652;222396;1238471;1.526.533,47;1.497,09;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
527;03/05/2010;001;002;005;006;009;011;012;014;015;0010;0011;0012;0013;0014;0015;16.439.850,00;3;LIMEIRA\tSPSÃOPAULO\tSP;656;21327;241186;1166896;464.997,39;1.301,94;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
526;29/04/2010;001;002;004;007;008;009;010;011;012;0010;0011;0012;0013;0014;0015;15.957.947,50;4;SALVADOR\tBABELÉM\tPACAMBÉ\tPRLAGES\tSC;410;17338;207248;1171704;348.184,93;1.455,83;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
525;26/04/2010;003;004;006;009;010;011;013;015;016;0030;0031;0032;0033;0034;0035;17.073.548,75;4;ITABERABA\tBADOURADOS\tMSTeresina\tPICAMPINAS\tSP;494;15966;212745;1120415;422.783,22;1.467,15;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
524;22/04/2010;002;003;005;006;007;010;011;012;014;0020;0021;0022;0023;0024;0025;15.152.727,50;4;CHAPADINHA\tMAPALMEIRADASMISSÕES\tRSSANTABÁRBARADOESTE\tSPSÃOPAULO\tSP;551;17994;201564;1085636;333.599,98;1.482,72;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
523;19/04/2010;002;004;005;008;009;010;011;012;013;0020;0021;0022;0023;0024;0025;17.321.650,00;2;FEIRADESANTANA\tBAVOLTAREDONDA\tRJ;675;20538;221803;1234488;777.355,86;1.410,16;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
522;15/04/2010;002;004;006;007;009;011;016;017;018;0020;0021;0022;0023;0024;0025;17.270.428,75;1;JOÃOPESSOA\tPB;341;15323;198246;1114898;1.779.817,90;2.236,89;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
521;12/04/2010;001;002;003;004;005;006;009;010;011;0010;0011;0012;0013;0014;0015;17.602.177,50;4;CRUZEIRODOSUL\tACMANAUS\tAMRIODEJANEIRO\tRJSÃOPAULO\tSP;617;22112;255951;1431712;320.079,25;1.270,44;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
520;08/04/2010;002;004;005;006;009;010;012;014;015;0020;0021;0022;0023;0024;0025;17.072.350,00;5;ARAGUARI\tMGRIODEJANEIRO\tRJPORTOVELHO\tROSARANDI\tRSCAPELADOALTO\tSP;787;22526;241184;1169925;304.073,80;1.182,76;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
519;05/04/2010;002;003;007;009;011;012;013;015;016;0020;0021;0022;0023;0024;0025;13.795.147,50;8;BRASÍLIA\tDFLAVRAS\tMGCASCAVEL\tPRUMUARAMA\tPRFRANCA\tSPGUARULHOS\tSPSÃOPAULO\tSP;1120;33226;297943;1208184;70.254,06;307,23;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
518;01/04/2010;004;005;006;007;010;011;012;013;014;0040;0041;0042;0043;0044;0045;15.723.253,75;1;SALVADOR\tBA;309;12294;175675;964462;1.704.237,56;2.363,72;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
517;29/03/2010;001;003;004;005;006;007;008;009;011;0010;0011;0012;0013;0014;0015;16.878.151,25;1;SALVADOR\tBA;453;18492;238232;1347231;1.293.222,34;1.223,49;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
516;25/03/2010;002;004;005;006;007;008;011;012;013;0020;0021;0022;0023;0024;0025;16.379.625,00;1;ARMAZÉM\tSC;472;18207;210820;1094470;1.564.230,58;1.420,30;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
515;22/03/2010;002;003;005;007;009;010;011;012;013;0020;0021;0022;0023;0024;0025;17.317.927,50;6;BRASÍLIA\tDFMARINGÁ\tPRTRINDADEDOSUL\tRSTUBARÃO\tSCPENÁPOLIS\tSPSÃOPAULO\tSP;884;26458;288568;1350255;202.043,33;839,59;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
514;18/03/2010;001;005;006;007;008;009;011;012;015;0010;0011;0012;0013;0014;0015;16.865.391,25;2;MANAUS\tAMNAZARÉPAULISTA\tSP;595;20989;218580;1180373;763.862,20;1.100,40;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
513;15/03/2010;001;002;003;006;009;010;011;013;015;0010;0011;0012;0013;0014;0015;17.503.810,00;5;GOIÂNIA\tGOMACHADO\tMGTeresina\tPIRIODEJANEIRO\tRJBAURU\tSP;1040;26822;279101;1423069;236.824,24;697,08;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
512;12/03/2010;001;002;004;005;006;007;008;009;010;0010;0011;0012;0013;0014;0015;15.381.350,00;1;BRASÍLIA\tDF;282;10972;188835;919784;1.661.076,85;2.524,44;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
511;08/03/2010;001;002;005;007;010;011;012;013;014;0010;0011;0012;0013;0014;0015;18.319.595,00;5;COLATINA\tESBELOHORIZONTE\tMGSÃOJOSÉDOSPINHAIS\tPRCAMPINAS\tSPSÃOPAULO\tSP;751;26939;251711;1386659;294.214,41;1.199,27;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
510;04/03/2010;001;002;003;004;006;007;010;011;012;0010;0011;0012;0013;0014;0015;17.645.832,50;4;ANÁPOLIS\tGOSÃOLUIS\tMASÃOLEOPOLDO\tRSSÃOPAULO\tSP;509;18319;214225;1238241;413.048,98;1.391,13;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
509;01/03/2010;001;003;005;006;009;011;012;015;016;0010;0011;0012;0013;0014;0015;17.652.985,00;9;POJUCA\tBABRASÍLIA\tDFSÃOJOÃODELREI\tMGMANDAGUARI\tPRRIODEJANEIRO\tRJCAXIASDOSUL\tRSAracaju\tSEMOITABONITA\tSEARAÇATUBA\tSP;898;25538;265722;1269135;160.612,17;985,52;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
508;25/02/2010;002;003;005;006;007;008;009;014;015;0020;0021;0022;0023;0024;0025;16.032.995,00;5;Manhumirim\tMGTeresina\tPISantaVitóriadoPalmar\tRSSÃOPAULO\tSP;495;19303;229983;1116568;281.746,45;1.219,68;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
507;22/02/2010;001;002;003;005;006;008;009;010;011;0010;0011;0012;0013;0014;0015;16.885.393,75;6;BRASÍLIA\tDFITABIRINHA\tMGLAGUNA\tSCASSIS\tSPSÃOPAULO\tSPTAUBATÉ\tSP;406;15636;212701;1221538;254.800,40;1.613,80;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
506;18/02/2010;004;005;006;009;011;012;013;015;016;0040;0041;0042;0043;0044;0045;15.490.326,25;1;PATOSDEMINAS\tMG;395;14552;206308;995591;1.526.982,41;1.656,76;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
505;13/02/2010;003;004;006;007;009;011;015;016;017;0030;0031;0032;0033;0034;0035;11.518.358,75;1;JEQUIÉ\tBA;210;8418;125363;702501;3.246.835,18;2.581,99;12,50;5,00;2,50;0,00;1.000.000,00;0,00;
504;11/02/2010;001;006;009;010;012;013;014;015;016;0010;0011;0012;0013;0014;0015;16.912.318,75;0;;274;10689;162296;982144;0,00;3.099,58;12,50;5,00;2,50;1.981.660,21;2.700.000,00;0,00;
503;08/02/2010;001;002;003;004;005;007;011;012;014;0010;0011;0012;0013;0014;0015;17.343.740,00;3;GOIÂNIA\tGOSÃOPAULO\tSP;597;38355;269717;1289118;422.012,08;1.298,36;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
502;04/02/2010;001;002;003;004;005;006;008;010;011;0010;0011;0012;0013;0014;0015;16.846.957,50;2;TABOCASDOBREJOVELHO\tBAFORTALEZA\tCE;457;18368;226048;1214288;739.979,76;1.387,89;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
501;01/02/2010;001;002;003;004;006;009;012;015;017;0010;0011;0012;0013;0014;0015;17.436.590,00;9;FORTALEZA\tCEBELOHORIZONTE\tMGTOLEDO\tPRNOVOHAMBURGO\tRSGASPAR\tSCGUARATINGUETA\tSPSANTOS\tSPSÃOPAULO\tSPPALMAS\tTO;692;21741;270699;1326696;148.820,58;1.185,01;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
500;28/01/2010;002;003;005;006;008;009;010;013;014;0020;0021;0022;0023;0024;0025;16.444.431,25;11;SALVADOR\tBADIVINÓPOLIS\tMGOLINDA\tPEFREDERICOWESTPHALEN\tRSCURITIBANOS\tSCFlorianópolis\tSCCAMPINAS\tSPOSASCO\tSPSANTOANDRÉ\tSPSorocaba\tSPSÃOJOSÉDORIOPRETO\tSP;1761;41880;310156;1174557;99.248,36;379,56;12,50;5,00;2,50;0,00;1.500.000,00;0,00;;
499;25/01/2010;001;002;003;004;007;010;011;012;015;0010;0011;0012;0013;0014;0015;15.863.796,25;5;MACEIÓ\tALSANTOANTÔNIODEJESUS\tBAJANUÁRIA\tMGRECIFE\tPEIBIUNA\tSP;668;22310;232278;1158584;259.345,38;1.188,49;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
498;21/01/2010;001;002;004;005;006;011;013;014;015;0010;0011;0012;0013;0014;0015;16.457.183,75;1;JOINVILLE\tSC;394;19783;214251;1145546;1.500.332,47;1.631,98;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
497;18/01/2010;001;002;003;004;005;008;009;011;012;0010;0011;0012;0013;0014;0015;17.276.282,50;1;PORTOVELHO\tRO;660;19661;241297;1275136;1.452.743,77;1.347,62;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
496;14/01/2010;003;004;005;007;009;011;013;014;015;0030;0031;0032;0033;0034;0035;16.639.763,75;4;ITABIRINHA\tMGNITEROI\tRJMOGIDASCRUZES\tSPSÃOPAULO\tSP;1104;28763;286168;1332039;270.015,19;598,96;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
495;11/01/2010;001;003;004;006;007;008;009;011;013;0010;0011;0012;0013;0014;0015;16.841.256,25;14;SALVADOR\tBABRASÍLIA\tDFMOZARLÂNDIA\tGOSÃOPEDRODOIVAÍ\tPRPARELHAS\tRNSAUDADES\tSCBOMJESUSDOSPERDÕES\tSPITÁPOLIS\tSPJUNDIAÍ\tSPSÃOCARLOS\tSPSÃOJOSÉDOSCAMPOS\tSPSÃOPAULO\tSP;1763;35188;315606;1359905;69.850,67;339,60;12,50;5,00;2,50;0,00;1.300.000,00;0,00;
494;07/01/2010;002;003;004;005;007;008;012;013;015;0020;0021;0022;0023;0024;0025;16.283.552,50;1;IPIRANGADONORTE\tMT;410;17607;201733;1055673;1.616.972,81;1.690,22;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
493;04/01/2010;001;004;005;007;008;010;012;013;014;0010;0011;0012;0013;0014;0015;13.328.721,25;1;CAXAMBÚ\tMG;522;16064;182362;960295;1.153.381,96;1.352,78;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
492;31/12/2009;001;002;003;004;006;008;011;012;014;0010;0011;0012;0013;0014;0015;11.734.530,00;2;CAMPOGRANDE\tMSJOINVILLE\tSC;273;10832;147080;784911;571.428,57;1.794,13;12,50;5,00;2,50;0,00;1.000.000,00;0,00;
491;28/12/2009;001;002;003;007;009;011;012;013;016;0010;0011;0012;0013;0014;0015;14.272.188,75;10;MANAUS\tAMITAJUBÁ\tMGSÃOGABRIELDOOESTE\tMSRONDONDOPARÁ\tPAPETROLINA\tPEDIADEMA\tSPSÃOPAULO\tSPTAUBATÉ\tSP;575;16674;188823;1024321;125.888,45;1.340,42;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
490;24/12/2009;003;005;006;008;010;011;012;013;014;0030;0031;0032;0033;0034;0035;13.123.340,00;3;RIOBRANCO\tACALTOARAGUAIA\tMTSÃOPAULO\tSP;360;12787;164246;889574;420.057,19;1.500,20;12,50;5,00;2,50;0,00;1.200.000,00;0,00;
489;21/12/2009;001;002;005;007;010;011;012;014;017;0010;0011;0012;0013;0014;0015;17.300.711,25;1;CAMPINAGRANDE\tPB;773;26471;262837;1315551;1.314.020,28;1.040,75;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
488;17/12/2009;005;006;007;008;011;012;013;014;015;0050;0051;0052;0053;0054;0055;16.418.361,25;6;LAURODEFREITAS\tBASALVADOR\tBARIOVERDE\tGOMARABÁ\tPASÃOGERALDODOARAGUAIA\tPASÃOMANUEL\tSP;456;18355;219517;1184568;240.000,26;1.353,38;12,50;5,00;2,50;0,00;1.400.000,00;0,00;
487;14/12/2009;004;005;006;007;008;009;010;014;015;0040;0041;0042;0043;0044;0045;17.364.491,25;5;CAMPOGRANDE\tMSRIODEJANEIRO\tRJARAÇATUBA\tSPEMBU-GUAÇU\tSP;331;13349;192877;1071367;375.735,37;2.432,47;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
486;10/12/2009;001;002;003;004;005;007;009;011;013;0010;0011;0012;0013;0014;0015;16.414.207,50;3;ITAPETININGA\tSPMOGIGUAÇU\tSPSÃOPAULO\tSP;591;21380;272508;1295745;384.852,57;1.196,06;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
485;07/12/2009;002;003;004;005;006;007;011;016;017;0020;0021;0022;0023;0024;0025;17.202.796,25;2;SÃOMATEUS\tESJABOATÃODOSGUARARAPES\tPE;211;8989;153197;967691;1.047.362,19;4.254,69;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
484;03/12/2009;001;004;006;008;009;010;011;013;014;0010;0011;0012;0013;0014;0015;17.088.946,25;3;GOIÂNIA\tGOBAURU\tSPJAÚ\tSP;695;20032;224299;1109636;551.482,24;1.020,21;12,50;5,00;2,50;0,00;1.600.000,00;0,00;
483;30/11/2009;001;004;005;006;007;009;011;012;014;0010;0011;0012;0013;0014;0015;16.793.572,50;5;SALVADOR\tBAMUQUI\tESCONTAGEM\tMGRIODEJANEIRO\tRJMARCELINORAMOS\tRS;508;20378;208730;1127835;320.893,49;1.353,60;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
482;26/11/2009;002;006;007;008;009;010;012;015;016;0020;0021;0022;0023;0024;0025;16.016.520,00;4;MANACAPURU\tAMEMBU-GUAÇU\tSPSÃOPAULO\tSPSÃOVICENTE\tSP;242;11135;179422;989180;433.783,11;3.072,84;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
481;23/11/2009;001;003;005;007;009;010;012;013;014;0010;0011;0012;0013;0014;0015;16.568.422,50;7;FILADÉLFIA\tBAIPATINGA\tMGJUIZDEFORA\tMGCUIABÁ\tMTJAGUARIAÍVA\tPRSÃOPAULO\tSPUBATUBA\tSP;1081;26980;261385;1224712;181.112,53;718,03;12,50;5,00;2,50;0,00;1.500.000,00;0,00;
